pixel,intensity
1061,40.01741959084949
1060,49.20405822740327
1059,54.08585895327196
1058,55.01103464741427
1057,53.01130278606037
1056,53.01097349789983
1055,56.69135199942473
1054,55.69026058583691
1053,65.51092176030627
1052,86.01035458776096
1051,106.25665708003996
1050,115.94607668819033
1049,117.90989075179615
1048,121.82209002037149
1047,138.64410583868187
1046,136.12396678430696
1045,132.24847913572535
1044,140.44368715452256
1043,157.51798352853586
1042,167.74680486791
1041,185.74053687724194
1040,215.49284261747837
1039,239.67611286362677
1038,277.0410290116182
1037,306.47803217763965
1036,335.2384506228125
1035,374.7572043133204
1034,403.84540045459187
1033,448.5576599183762
1032,512.3706350240672
1031,579.6309190379599
1030,647.8865213530331
1029,773.1161127379708
1028,874.9193478270124
1027,1014.0853069934653
1026,1109.2367023927397
1025,1143.3394309752816
1024,1136.8648384854246
1023,1125.0760699307946
1022,1108.3829616529765
1021,1114.9278930194876
1020,1080.9331705393574
1019,1006.1721088784022
